comparison_group,comparison_family,population,metric,aggregation_level,variant_id,variant_label,reference_variant_id,target_id,unit_id,family,round,ratio,eligible_for_headline,diagnostic_only,source_artifact
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,slice::sort_unstable_large_expensive,slice,,1.0037813794182873,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,slice::sort_unstable_large_mostly_ascending,slice,,1.0058277576688877,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,slice::sort_unstable_large_mostly_descending,slice,,0.9785939475466369,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,slice::sort_unstable_large_random,slice,,0.9992727122080779,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,slice::sort_unstable_large_strings,slice,,1.0002322269536625,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,slice::sort_unstable_medium_random,slice,,0.9777515630529668,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,slice::sort_unstable_small_ascending,slice,,0.7741935483870968,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,slice::sort_unstable_small_big,slice,,1.0030896892655368,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,slice::sort_unstable_small_descending,slice,,0.9720013826477705,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,slice::sort_unstable_small_random,slice,,0.7863161442534545,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,slice::starts_with_diff_one_element_at_end,slice,,1.006024096385542,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,slice::starts_with_same_vector,slice,,0.9642857142857143,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,slice::starts_with_single_element,slice,,1.0,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,slice::zero_1kb_from_elem,slice,,0.8405017921146954,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,slice::zero_1kb_loop_set,slice,,0.8675853804673457,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,slice::zero_1kb_mut_iter,slice,,0.8490456911509543,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,slice::zero_1kb_set_memory,slice,,0.9099639855942377,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::bench_contains_16b_in_long,str,,0.9739668899279667,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::bench_contains_2b_repeated_long,str,,0.9810204923669372,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::bench_contains_32b_in_long,str,,0.9635550738382334,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::bench_contains_bad_naive,str,,1.01,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::bench_contains_bad_simd,str,,1.0164983164983166,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::bench_contains_equal,str,,0.9727463312368972,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::bench_contains_short_long,str,,0.9788545021705645,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::bench_contains_short_short,str,,0.9887640449438202,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::bench_join,str,,0.8915310805173134,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::char_indicesator,str,,0.6834030683403068,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::char_indicesator_rev,str,,0.9914564686737186,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::char_iterator,str,,0.6732394366197184,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::char_iterator_ascii,str,,1.0133570792520037,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::char_iterator_for,str,,1.0204394481349004,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::char_iterator_rev,str,,1.0091004550227511,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::char_iterator_rev_for,str,,0.9995980707395499,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::chars_count::long_lorem_ipsum,str,,0.983751846381093,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::chars_count::short_ascii,str,,1.0088050314465409,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::chars_count::short_mixed,str,,1.0388739946380696,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::chars_count::short_pile_of_poo,str,,1.0438709677419356,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::contains_bang_char::long_lorem_ipsum,str,,1.0074257425742574,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::contains_bang_char::short_ascii,str,,1.0584958217270195,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::contains_bang_char::short_mixed,str,,0.7248255234297108,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::contains_bang_char::short_pile_of_poo,str,,0.9538043478260868,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::contains_bang_str::long_lorem_ipsum,str,,1.002296676573899,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::contains_bang_str::short_ascii,str,,0.9541577825159914,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::contains_bang_str::short_mixed,str,,1.0636042402826855,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::contains_bang_str::short_pile_of_poo,str,,1.1202380952380953,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::ends_with_ascii_char::long_lorem_ipsum,str,,1.0016571799120975,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::ends_with_ascii_char::short_ascii,str,,1.026716753264991,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::ends_with_ascii_char::short_mixed,str,,1.0035704570184985,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::ends_with_ascii_char::short_pile_of_poo,str,,0.945789029535865,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::ends_with_str::long_lorem_ipsum,str,,0.9095474970993404,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::ends_with_str::short_ascii,str,,1.0003420961534546,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::ends_with_str::short_mixed,str,,0.999165377412263,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::ends_with_str::short_pile_of_poo,str,,1.129274560189761,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::ends_with_unichar::long_lorem_ipsum,str,,1.0015337423312882,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::ends_with_unichar::short_ascii,str,,1.0076027900805105,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::ends_with_unichar::short_mixed,str,,1.0005415553469563,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::ends_with_unichar::short_pile_of_poo,str,,1.0011735444545646,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::find_underscore_char::long_lorem_ipsum,str,,0.9863502297825641,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::find_underscore_char::short_ascii,str,,1.0232858990944371,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::find_underscore_char::short_mixed,str,,1.0567282321899736,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::find_underscore_char::short_pile_of_poo,str,,1.0546666666666666,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::find_underscore_str::long_lorem_ipsum,str,,1.0102381340380757,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::find_underscore_str::short_ascii,str,,1.0540746382330541,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::find_underscore_str::short_mixed,str,,1.054176072234763,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::find_underscore_str::short_pile_of_poo,str,,0.9830575256107171,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::find_zzz_char::long_lorem_ipsum,str,,0.989604353941173,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::find_zzz_char::short_ascii,str,,1.0153846153846153,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::find_zzz_char::short_mixed,str,,0.8599791013584117,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::find_zzz_char::short_pile_of_poo,str,,0.9975490196078431,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::find_zzz_str::long_lorem_ipsum,str,,0.9423310354304559,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::find_zzz_str::short_ascii,str,,1.051045211473019,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::find_zzz_str::short_mixed,str,,1.0722278738555442,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::find_zzz_str::short_pile_of_poo,str,,1.029603612644255,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::match_indices_a_str::long_lorem_ipsum,str,,1.173763603060015,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::match_indices_a_str::short_ascii,str,,1.1357528743593295,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::match_indices_a_str::short_mixed,str,,1.1354816354816357,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::match_indices_a_str::short_pile_of_poo,str,,1.0658233778402437,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::rfind_underscore_char::long_lorem_ipsum,str,,1.006380688806888,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::rfind_underscore_char::short_ascii,str,,0.8892245720040283,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::rfind_underscore_char::short_mixed,str,,1.1344978165938866,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::rfind_underscore_char::short_pile_of_poo,str,,0.7416462917685411,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::rfind_zzz_char::long_lorem_ipsum,str,,0.9916841278156102,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::rfind_zzz_char::short_ascii,str,,0.7706896551724137,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::rfind_zzz_char::short_mixed,str,,1.0842553191489361,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::rfind_zzz_char::short_pile_of_poo,str,,0.865137614678899,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::rsplitn_space_char::long_lorem_ipsum,str,,1.0062313988095237,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::rsplitn_space_char::short_ascii,str,,1.0145107794361525,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::rsplitn_space_char::short_mixed,str,,1.0136648515360114,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::rsplitn_space_char::short_pile_of_poo,str,,0.9979529170931423,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::split_a_str::long_lorem_ipsum,str,,1.1606039212055277,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::split_a_str::short_ascii,str,,1.0746228807902818,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::split_a_str::short_mixed,str,,1.094938802514059,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::split_a_str::short_pile_of_poo,str,,1.131882538017829,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::split_ad_str::long_lorem_ipsum,str,,1.0254535175261787,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::split_ad_str::short_ascii,str,,1.0326455993732044,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::split_ad_str::short_mixed,str,,1.0621808350856112,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::split_ad_str::short_pile_of_poo,str,,1.0217881292261457,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::split_ascii,str,,0.9635179153094462,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::split_closure,str,,1.0029282576866763,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::split_extern_fn,str,,1.0197152245345016,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::split_slice,str,,0.9991316213869248,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::split_space_char::long_lorem_ipsum,str,,1.0774037061037163,True,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::split_space_char::short_ascii,str,,1.029398148148148,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::split_space_char::short_mixed,str,,0.9712785670166768,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
baseline,allocator_baseline,micro,performance,benchmark_case,jemalloc,jemalloc,unialloc,,str::split_space_char::short_pile_of_poo,str,,1.017391304347826,False,False,/home/hanqing/alloc/UniAlloc/evaluation/raw/std-bench-allocator-baselines-ce8af7b-v1/records.jsonl
