cohort,metric,comparison,comparison_label,aggregation_level,unit_id,family,eligible_for_headline,diagnostic_only,reference_median,subject_median,ratio,observation_count,note
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0000_0000,vec,False,True,12.97,12.97,1.0,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0000_0000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0000_0010,vec,False,True,30.14,21.87,0.725613802256138,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0000_0010,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0000_0100,vec,False,True,33.98,24.8,0.7298410829899942,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0000_0100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0000_1000,vec,False,True,106.02,94.24,0.8888888888888888,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0000_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0010_0000,vec,False,True,26.66,23.0,0.8627156789197299,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0010_0000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0010_0010,vec,False,True,26.64,22.58,0.8475975975975976,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0010_0010,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0010_0100,vec,False,True,56.58,33.45,0.5911983032873808,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0010_0100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0100_0010,vec,False,True,29.63,22.78,0.7688153898076274,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0100_0010,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0100_0100,vec,False,True,34.72,27.37,0.7883064516129032,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0100_0100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0100_1000,vec,True,False,133.71,120.49,0.9011293097000971,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_0100_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_1000_0100,vec,False,True,104.39,97.77,0.9365839639812242,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_1000_0100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_1000_1000,vec,True,False,172.86,169.92,0.9829920166608815,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_01_1000_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0000_0000,vec,False,True,56.48,56.68,1.003541076487252,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0000_0000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0000_0010,vec,False,True,77.21,72.94,0.9446962828649139,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0000_0010,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0000_0100,vec,True,False,129.39,120.04,0.9277378468196925,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0000_0100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0000_1000,vec,True,False,850.48,841.51,0.9894530147681309,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0000_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0010_0000,vec,False,True,69.64,62.15,0.8924468696151636,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0010_0000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0010_0010,vec,False,True,77.02,71.59,0.9294988314723449,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0010_0010,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0010_0100,vec,True,False,155.36,131.15,0.8441683831101956,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0010_0100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0100_0010,vec,False,True,79.92,78.44,0.9814814814814814,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0100_0010,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0100_0100,vec,True,False,136.7,126.94,0.9286027798098025,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0100_0100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0100_1000,vec,True,False,880.68,878.28,0.9972748330835264,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_0100_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_1000_0100,vec,True,False,208.24,201.32,0.9667691125624279,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_1000_0100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_1000_1000,vec,True,False,920.17,918.13,0.9977830183553039,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_clone_from_10_1000_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_all_100,vec,False,True,31.01,31.09,1.0025798129635601,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_all_100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_all_1000,vec,True,False,308.99,308.49,0.9983818246545195,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_all_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_all_10000,vec,True,False,3354.15,3348.86,0.9984228493060835,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_all_10000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_all_100000,vec,True,False,33752.73,33644.74,0.9968005550958395,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_all_100000,vec,True,True,4096.0,4096.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_none_100,vec,False,True,27.33,27.34,1.000365898280278,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_none_100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_none_1000,vec,True,False,271.25,270.89,0.9986728110599078,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_none_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_none_10000,vec,True,False,2663.23,2777.79,1.0430154361433297,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_none_10000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_none_100000,vec,True,False,26547.43,27706.62,1.0436648669946582,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_none_100000,vec,True,True,4096.0,4096.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_random_100,vec,False,True,47.08,56.37,1.19732370433305,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_random_100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_random_1000,vec,True,False,547.53,430.2,0.7857103720344091,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_random_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_random_10000,vec,True,False,4619.2,5526.98,1.196523207481815,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_random_10000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_random_100000,vec,True,False,126340.49,132079.41,1.0454242341469469,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_random_100000,vec,True,True,4096.0,4096.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_slice_truncate_100,vec,False,True,75.5,73.82,0.9777483443708609,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_slice_truncate_100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_slice_truncate_1000,vec,True,False,531.83,568.68,1.0692890585337418,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_slice_truncate_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_slice_truncate_10000,vec,True,False,8580.5,8249.74,0.961452129829264,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_slice_truncate_10000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_slice_truncate_100000,vec,True,False,301132.71,232034.95,0.7705405035540642,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_dedup_slice_truncate_100000,vec,True,True,4096.0,4096.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_extend_0000_0000,vec,False,True,7.68,7.95,1.03515625,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_extend_0000_0000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_extend_0000_0010,vec,False,True,41.59,22.89,0.5503726857417648,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_extend_0000_0010,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_extend_0000_0100,vec,False,True,51.49,32.16,0.6245872985045638,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_extend_0000_0100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_extend_0000_1000,vec,True,False,190.44,175.98,0.9240705734089476,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_extend_0000_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_extend_0010_0010,vec,False,True,63.92,29.12,0.4555694618272841,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_extend_0010_0010,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_extend_0100_0100,vec,False,True,84.96,68.08,0.8013182674199624,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_extend_0100_0100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_extend_1000_1000,vec,True,False,637.72,436.29,0.6841403750862447,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_extend_1000_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_extend_from_slice_0000_0000,vec,False,True,7.68,1.32,0.17187500000000003,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_extend_from_slice_0000_0000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_extend_from_slice_0000_0010,vec,False,True,25.39,18.6,0.7325718786923986,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_extend_from_slice_0000_0010,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_extend_from_slice_0000_0100,vec,False,True,30.04,18.41,0.6128495339547271,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_extend_from_slice_0000_0100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_extend_from_slice_0000_1000,vec,False,True,99.4,91.57,0.9212273641851105,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_extend_from_slice_0000_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_extend_from_slice_0010_0010,vec,False,True,48.11,27.46,0.5707753065890667,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_extend_from_slice_0010_0010,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_extend_from_slice_0100_0100,vec,False,True,63.1,51.73,0.819809825673534,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_extend_from_slice_0100_0100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_extend_from_slice_1000_1000,vec,True,False,507.39,339.63,0.6693667592975817,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_extend_from_slice_1000_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_extend_recycle,vec,False,True,64.13,57.14,0.8910026508654296,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_extend_recycle,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_flat_map_collect,vec,True,False,121841.61,124742.62,1.0238096820946472,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_flat_map_collect,vec,True,True,7168.0,7168.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_from_elem_0000,vec,False,True,0.56,0.75,1.3392857142857142,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_from_elem_0000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_from_elem_0010,vec,False,True,18.53,8.82,0.47598488936859146,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_from_elem_0010,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_from_elem_0100,vec,False,True,24.2,14.95,0.6177685950413223,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_from_elem_0100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_from_elem_1000,vec,True,False,140.12,133.79,0.9548244361975449,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_from_elem_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_from_fn_0000,vec,False,True,0.53,0.69,1.3018867924528301,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_from_fn_0000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_from_fn_0010,vec,False,True,18.67,8.59,0.4600964113551151,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_from_fn_0010,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_from_fn_0100,vec,False,True,24.97,20.68,0.8281938325991189,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_from_fn_0100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_from_fn_1000,vec,True,False,140.77,144.7,1.0279178802301625,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_from_fn_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_from_iter_0000,vec,False,True,0.53,0.74,1.3962264150943395,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_from_iter_0000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_from_iter_0010,vec,False,True,19.43,5.18,0.26659804426145134,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_from_iter_0010,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_from_iter_0100,vec,False,True,26.23,19.89,0.7582920320243995,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_from_iter_0100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_from_iter_1000,vec,True,False,143.43,142.67,0.9947012479955377,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_from_iter_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_from_slice_0000,vec,False,True,0.6,0.75,1.25,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_from_slice_0000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_from_slice_0010,vec,False,True,18.7,5.98,0.3197860962566845,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_from_slice_0010,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_from_slice_0100,vec,False,True,22.68,11.96,0.527336860670194,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_from_slice_0100,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_from_slice_1000,vec,False,True,91.87,83.13,0.9048655709154239,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_from_slice_1000,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_in_place_collect_droppable,vec,True,False,1131.66,1115.76,0.9859498435925984,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_in_place_collect_droppable,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_in_place_recycle,vec,True,False,152.1,143.98,0.9466140696909927,3,
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_in_place_recycle,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_in_place_u128_0010_i0,vec,False,True,20.61,15.38,0.7462396894711306,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_in_place_u128_0010_i0,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_in_place_u128_0010_i1,vec,False,True,21.38,9.02,0.42188961646398504,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_in_place_u128_0010_i1,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_in_place_u128_0100_i0,vec,False,True,49.13,49.05,0.9983716670059026,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_in_place_u128_0100_i0,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_in_place_u128_0100_i1,vec,False,True,67.09,64.95,0.9681025488150246,3,timer-floor benchmark case excluded from the performance aggregate
rust_std_bench,peak_rss,mimalloc,mimalloc,benchmark_case,vec::bench_in_place_u128_0100_i1,vec,True,True,3072.0,3072.0,1.0,3,process-observed RSS; iteration counts were not captured
rust_std_bench,performance,mimalloc,mimalloc,benchmark_case,vec::bench_in_place_u128_1000_i0,vec,True,False,511.32,384.13,0.7512516623640773,3,
